ACap1,ACap2,ACap3,BCap1,BCap2,BCap3
Thanh Hóa,Huyện Nga Sơn,Xã Nga Thái,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Xã Nga Thanh,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Xã Nga Điền,TH,HNS,XND
Thanh Hóa,Huyện Nga Sơn,Xã Nga Yên,TH,HNS,XNY
Thanh Hóa,Huyện Nga Sơn,Xã Nga Tân,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Xã Nga An,TH,HNS,XNA
Thanh Hóa,Huyện Nga Sơn,Xã Nga Hải,TH,HNS,XNH
Thanh Hóa,Huyện Nga Sơn,Xã Nga Thạch,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Xã Nga Thủy,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Xã Nga Vịnh,TH,HNS,XNV
Thanh Hóa,Huyện Nga Sơn,Xã Nga Giáp,TH,HNS,XNG
Thanh Hóa,Huyện Nga Sơn,Xã Nga Tiến,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Xã Nga Bạch,TH,HNS,XNB
Thanh Hóa,Huyện Nga Sơn,Xã Nga Thiện,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Thị trấn Nga Sơn,TH,HNS,TtNS
Thanh Hóa,Huyện Nga Sơn,Xã Nga Liên,TH,HNS,XNL
Thanh Hóa,Huyện Nga Sơn,Xã Nga Văn,TH,HNS,XNV
Thanh Hóa,Huyện Nga Sơn,Xã Ba Đình,TH,HNS,XBD
Thanh Hóa,Huyện Nga Sơn,Xã Nga Thành,TH,HNS,XNT
Thanh Hóa,Huyện Nga Sơn,Xã Nga Phượng,TH,HNS,XNP
Thanh Hóa,Huyện Nông Cống,Xã Tượng Lĩnh,TH,HNC,XTL
Thanh Hóa,Huyện Nông Cống,Xã Vạn Thắng,TH,HNC,XVT
Thanh Hóa,Huyện Nông Cống,Xã Trường Minh,TH,HNC,XTM
Thanh Hóa,Huyện Nông Cống,Xã Tượng Văn,TH,HNC,XTV
Thanh Hóa,Huyện Nông Cống,Xã Thăng Long,TH,HNC,XTL
Thanh Hóa,Huyện Nông Cống,Xã Trung Thành,TH,HNC,XTT
Thanh Hóa,Huyện Nông Cống,Xã Trường Trung,TH,HNC,XTT
Thanh Hóa,Huyện Nông Cống,Xã Tân Phúc,TH,HNC,XTP
Thanh Hóa,Huyện Nông Cống,Xã Thăng Thọ,TH,HNC,XTT
Thanh Hóa,Huyện Nông Cống,Xã Trung Chính,TH,HNC,XTC
Thanh Hóa,Huyện Nông Cống,Xã Hoàng Sơn,TH,HNC,XHS
Thanh Hóa,Huyện Nông Cống,Xã Hoàng Giang,TH,HNC,XHG
Thanh Hóa,Huyện Nông Cống,Xã Vạn Hòa,TH,HNC,XVH
Thanh Hóa,Huyện Nông Cống,Xã Thăng Bình,TH,HNC,XTB
Thanh Hóa,Huyện Nông Cống,Xã Vạn Thiện,TH,HNC,XVT
Thanh Hóa,Huyện Nông Cống,Xã Trường Giang,TH,HNC,XTG
Thanh Hóa,Huyện Nông Cống,Xã Công Liêm,TH,HNC,XCL
Thanh Hóa,Huyện Nông Cống,Thị trấn Nông Cống,TH,HNC,TtNC
Thanh Hóa,Huyện Nông Cống,Xã Tế Thắng,TH,HNC,XTT
Thanh Hóa,Huyện Nông Cống,Xã Tân Thọ,TH,HNC,XTT
Thanh Hóa,Huyện Nông Cống,Xã Tượng Sơn,TH,HNC,XTS
Thanh Hóa,Huyện Nông Cống,Xã Tế Lợi,TH,HNC,XTL
Thanh Hóa,Huyện Nông Cống,Xã Tế Nông,TH,HNC,XTN
Thanh Hóa,Huyện Nông Cống,Xã Minh Khôi,TH,HNC,XMK
Thanh Hóa,Huyện Nông Cống,Xã Tân Khang,TH,HNC,XTK
Thanh Hóa,Huyện Nông Cống,Xã Trường Sơn,TH,HNC,XTS
Thanh Hóa,Huyện Nông Cống,Xã Công Chính,TH,HNC,XCC
Thanh Hóa,Huyện Nông Cống,Xã Minh Nghĩa,TH,HNC,XMN
Thanh Hóa,Huyện Nông Cống,Xã Yên Mỹ,TH,HNC,XYM
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Hưng,TH,HVL,XVH
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Thịnh,TH,HVL,XVT
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh An,TH,HVL,XVA
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Quang,TH,HVL,XVQ
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Yên,TH,HVL,XVY
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Hòa,TH,HVL,XVH
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Long,TH,HVL,XVL
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Tiến,TH,HVL,XVT
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Phúc,TH,HVL,XVP
Thanh Hóa,Huyện Vĩnh Lộc,Thị trấn Vĩnh Lộc,TH,HVL,TtVL
Thanh Hóa,Huyện Vĩnh Lộc,Xã Vĩnh Hùng,TH,HVL,XVH
Thanh Hóa,Huyện Vĩnh Lộc,Xã Minh Tân,TH,HVL,XMT
Thanh Hóa,Huyện Vĩnh Lộc,Xã Ninh Khang,TH,HVL,XNK
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Giang,TH,HTH,XTG
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Long,TH,HTH,XTL
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Phú,TH,HTH,XTP
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Nguyên,TH,HTH,XTN
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Viên,TH,HTH,XTV
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Quang,TH,HTH,XTQ
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Vận,TH,HTH,XTV
Thanh Hóa,Huyện Thiệu Hóa,Thị trấn Thiệu Hóa,TH,HTH,TtTH
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Lý,TH,HTH,XTL
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Tiến,TH,HTH,XTT
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Hòa,TH,HTH,XTH
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Hợp,TH,HTH,XTH
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Phúc,TH,HTH,XTP
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Vũ,TH,HTH,XTV
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Công,TH,HTH,XTC
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Ngọc,TH,HTH,XTN
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Thành,TH,HTH,XTT
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Toán,TH,HTH,XTT
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Giao,TH,HTH,XTG
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Trung,TH,HTH,XTT
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Chính,TH,HTH,XTC
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Duy,TH,HTH,XTD
Thanh Hóa,Huyện Thiệu Hóa,Xã Thiệu Thịnh,TH,HTH,XTT
Thanh Hóa,Huyện Thiệu Hóa,Xã Minh Tâm,TH,HTH,XMT
Thanh Hóa,Huyện Thiệu Hóa,Xã Tân Châu,TH,HTH,XTC
Thanh Hóa,Huyện Thạch Thành,Xã Thành Hưng,TH,HTT,XTH
Thanh Hóa,Huyện Thạch Thành,Xã Thành Tân,TH,HTT,XTT
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Sơn,TH,HTT,XTS
Thanh Hóa,Huyện Thạch Thành,Xã Thành Long,TH,HTT,XTL
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Lâm,TH,HTT,XTL
Thanh Hóa,Huyện Thạch Thành,Xã Thành Yên,TH,HTT,XTY
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Bình,TH,HTT,XTB
Thanh Hóa,Huyện Thạch Thành,Xã Thành Minh,TH,HTT,XTM
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Long,TH,HTT,XTL
Thanh Hóa,Huyện Thạch Thành,Xã Thành Công,TH,HTT,XTC
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Định,TH,HTT,XTD
Thanh Hóa,Huyện Thạch Thành,Xã Thành Tâm,TH,HTT,XTT
Thanh Hóa,Huyện Thạch Thành,Xã Thành An,TH,HTT,XTA
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Cẩm,TH,HTT,XTC
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Đồng,TH,HTT,XTD
Thanh Hóa,Huyện Thạch Thành,Xã Ngọc Trạo,TH,HTT,XNT
Thanh Hóa,Huyện Thạch Thành,Xã Thành Thọ,TH,HTT,XTT
Thanh Hóa,Huyện Thạch Thành,Xã Thành Tiến,TH,HTT,XTT
Thanh Hóa,Huyện Thạch Thành,Xã Thành Trực,TH,HTT,XTT
Thanh Hóa,Huyện Thạch Thành,Xã Thành Vinh,TH,HTT,XTV
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Quảng,TH,HTT,XTQ
Thanh Hóa,Huyện Thạch Thành,Xã Thạch Tượng,TH,HTT,XTT
Thanh Hóa,Huyện Thạch Thành,Xã Thành Mỹ,TH,HTT,XTM
Thanh Hóa,Huyện Thạch Thành,Thị trấn Kim Tân,TH,HTT,TtKT
Thanh Hóa,Huyện Thạch Thành,Thị trấn Vân Du,TH,HTT,TtVD
Thanh Hóa,Huyện Như Thanh,Xã Phú Nhuận,TH,HNT,XPN
Thanh Hóa,Huyện Như Thanh,Xã Thanh Tân,TH,HNT,XTT
Thanh Hóa,Huyện Như Thanh,Xã Mậu Lâm,TH,HNT,XML
Thanh Hóa,Huyện Như Thanh,Xã Thanh Kỳ,TH,HNT,XTK
Thanh Hóa,Huyện Như Thanh,Xã Xuân Du,TH,HNT,XXD
Thanh Hóa,Huyện Như Thanh,Xã Hải Long,TH,HNT,XHL
Thanh Hóa,Huyện Như Thanh,Xã Phượng Nghi,TH,HNT,XPN
Thanh Hóa,Huyện Như Thanh,Xã Xuân Phúc,TH,HNT,XXP
Thanh Hóa,Huyện Như Thanh,Xã Cán Khê,TH,HNT,XCK
Thanh Hóa,Huyện Như Thanh,Xã Yên Lạc,TH,HNT,XYL
Thanh Hóa,Huyện Như Thanh,Xã Xuân Thái,TH,HNT,XXT
Thanh Hóa,Huyện Như Thanh,Xã Xuân Khang,TH,HNT,XXK
Thanh Hóa,Huyện Như Thanh,Thị trấn Bến Sung,TH,HNT,TtBS
Thanh Hóa,Huyện Như Thanh,Xã Yên Thọ,TH,HNT,XYT
Thanh Hóa,Huyện Như Xuân,Xã Tân Bình,TH,HNX,XTB
Thanh Hóa,Huyện Như Xuân,Xã Xuân Hòa,TH,HNX,XXH
Thanh Hóa,Huyện Như Xuân,Thị trấn Yên Cát,TH,HNX,TtYC
Thanh Hóa,Huyện Như Xuân,Xã Thanh Lâm,TH,HNX,XTL
Thanh Hóa,Huyện Như Xuân,Xã Bãi Trành,TH,HNX,XBT
Thanh Hóa,Huyện Như Xuân,Xã Thanh Quân,TH,HNX,XTQ
Thanh Hóa,Huyện Như Xuân,Xã Thanh Hòa,TH,HNX,XTH
Thanh Hóa,Huyện Như Xuân,Xã Thanh Xuân,TH,HNX,XTX
Thanh Hóa,Huyện Như Xuân,Xã Xuân Bình,TH,HNX,XXB
Thanh Hóa,Huyện Như Xuân,Xã Hóa Quỳ,TH,HNX,XHQ
Thanh Hóa,Huyện Như Xuân,Xã Thanh Sơn,TH,HNX,XTS
Thanh Hóa,Huyện Như Xuân,Xã Thượng Ninh,TH,HNX,XTN
Thanh Hóa,Huyện Như Xuân,Xã Thanh Phong,TH,HNX,XTP
Thanh Hóa,Huyện Như Xuân,Xã Cát Vân,TH,HNX,XCV
Thanh Hóa,Huyện Như Xuân,Xã Bình Lương,TH,HNX,XBL
Thanh Hóa,Huyện Như Xuân,Xã Cát Tân,TH,HNX,XCT
Thanh Hóa,Huyện Triệu Sơn,Xã Hợp lý,TH,HTS,XHl
Thanh Hóa,Huyện Triệu Sơn,Xã Nông Trường,TH,HTS,XNT
Thanh Hóa,Huyện Triệu Sơn,Xã An Nông,TH,HTS,XAN
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Tân,TH,HTS,XTT
Thanh Hóa,Huyện Triệu Sơn,Xã Minh Sơn,TH,HTS,XMS
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Dân,TH,HTS,XTD
Thanh Hóa,Huyện Triệu Sơn,Xã Tiến Nông,TH,HTS,XTN
Thanh Hóa,Huyện Triệu Sơn,Xã Xuân Thọ,TH,HTS,XXT
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Thế,TH,HTS,XTT
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Phú,TH,HTS,XTP
Thanh Hóa,Huyện Triệu Sơn,Xã Xuân Thịnh,TH,HTS,XXT
Thanh Hóa,Huyện Triệu Sơn,Xã Hợp Thắng,TH,HTS,XHT
Thanh Hóa,Huyện Triệu Sơn,Xã Khuyến Nông,TH,HTS,XKN
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Sơn,TH,HTS,XTS
Thanh Hóa,Huyện Triệu Sơn,Xã Đồng Thắng,TH,HTS,XDT
Thanh Hóa,Huyện Triệu Sơn,Xã Đồng Tiến,TH,HTS,XDT
Thanh Hóa,Huyện Triệu Sơn,Thị trấn Triệu Sơn,TH,HTS,TtTS
Thanh Hóa,Huyện Triệu Sơn,Xã Đồng Lợi,TH,HTS,XDL
Thanh Hóa,Huyện Triệu Sơn,Xã Dân Lực,TH,HTS,XDL
Thanh Hóa,Huyện Triệu Sơn,Xã Dân Quyền,TH,HTS,XDQ
Thanh Hóa,Huyện Triệu Sơn,Xã Hợp Tiến,TH,HTS,XHT
Thanh Hóa,Huyện Triệu Sơn,Xã Thái Hòa,TH,HTS,XTH
Thanh Hóa,Huyện Triệu Sơn,Xã Dân Lý,TH,HTS,XDL
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Cường,TH,HTS,XTC
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Ngọc,TH,HTS,XTN
Thanh Hóa,Huyện Triệu Sơn,Thị trấn Nưa,TH,HTS,TtN
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Tiến,TH,HTS,XTT
Thanh Hóa,Huyện Triệu Sơn,Xã Văn Sơn,TH,HTS,XVS
Thanh Hóa,Huyện Triệu Sơn,Xã Xuân Lộc,TH,HTS,XXL
Thanh Hóa,Huyện Triệu Sơn,Xã Triệu Thành,TH,HTS,XTT
Thanh Hóa,Huyện Triệu Sơn,Xã Hợp Thành,TH,HTS,XHT
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Vực,TH,HTS,XTV
Thanh Hóa,Huyện Triệu Sơn,Xã Thọ Bình,TH,HTS,XTB
Thanh Hóa,Huyện Triệu Sơn,Xã Bình Sơn,TH,HTS,XBS
Thanh Hóa,Huyện Quan Hóa,Xã Nam Động,TH,HQH,XND
Thanh Hóa,Huyện Quan Hóa,Xã Phú Lệ,TH,HQH,XPL
Thanh Hóa,Huyện Quan Hóa,Xã Phú Xuân,TH,HQH,XPX
Thanh Hóa,Huyện Quan Hóa,Thị trấn Hồi Xuân,TH,HQH,TtHX
Thanh Hóa,Huyện Quan Hóa,Xã Hiền Kiệt,TH,HQH,XHK
Thanh Hóa,Huyện Quan Hóa,Xã Trung Sơn,TH,HQH,XTS
Thanh Hóa,Huyện Quan Hóa,Xã Nam Xuân,TH,HQH,XNX
Thanh Hóa,Huyện Quan Hóa,Xã Phú Nghiêm,TH,HQH,XPN
Thanh Hóa,Huyện Quan Hóa,Xã Phú Thanh,TH,HQH,XPT
Thanh Hóa,Huyện Quan Hóa,Xã Nam Tiến,TH,HQH,XNT
Thanh Hóa,Huyện Quan Hóa,Xã Phú Sơn,TH,HQH,XPS
Thanh Hóa,Huyện Quan Hóa,Xã Thành Sơn,TH,HQH,XTS
Thanh Hóa,Huyện Quan Hóa,Xã Trung Thành,TH,HQH,XTT
Thanh Hóa,Huyện Quan Hóa,Xã Thiên Phủ,TH,HQH,XTP
Thanh Hóa,Huyện Quan Hóa,Xã Hiền Chung,TH,HQH,XHC
Thanh Hóa,Huyện Hà Trung,Xã Hà Ngọc,TH,HHT,XHN
Thanh Hóa,Huyện Hà Trung,Xã Hà Sơn,TH,HHT,XHS
Thanh Hóa,Huyện Hà Trung,Xã Hà Thái,TH,HHT,XHT
Thanh Hóa,Huyện Hà Trung,Xã Hà Vinh,TH,HHT,XHV
Thanh Hóa,Huyện Hà Trung,Xã Hà Lai,TH,HHT,XHL
Thanh Hóa,Huyện Hà Trung,Xã Hà Châu,TH,HHT,XHC
Thanh Hóa,Huyện Hà Trung,Xã Hà Tân,TH,HHT,XHT
Thanh Hóa,Huyện Hà Trung,Xã Hà Tiến,TH,HHT,XHT
Thanh Hóa,Huyện Hà Trung,Xã Hà Đông,TH,HHT,XHD
Thanh Hóa,Huyện Hà Trung,Xã Hà Giang,TH,HHT,XHG
Thanh Hóa,Huyện Hà Trung,Xã Hà Lĩnh,TH,HHT,XHL
Thanh Hóa,Huyện Hà Trung,Xã Hà Long,TH,HHT,XHL
Thanh Hóa,Huyện Hà Trung,Xã Hà Bình,TH,HHT,XHB
Thanh Hóa,Huyện Hà Trung,Thị trấn Hà Trung,TH,HHT,TtHT
Thanh Hóa,Huyện Hà Trung,Xã Hà Bắc,TH,HHT,XHB
Thanh Hóa,Huyện Hà Trung,Xã Hà Hải,TH,HHT,XHH
Thanh Hóa,Huyện Hà Trung,Xã Hoạt Giang,TH,HHT,XHG
Thanh Hóa,Huyện Hà Trung,Xã Yên Dương,TH,HHT,XYD
Thanh Hóa,Huyện Hà Trung,Xã Lĩnh Toại,TH,HHT,XLT
Thanh Hóa,Huyện Hà Trung,Xã Yến Sơn,TH,HHT,XYS
Thanh Hóa,Huyện Thọ Xuân,Xã Thọ Diên,TH,HTX,XTD
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Hòa,TH,HTX,XXH
Thanh Hóa,Huyện Thọ Xuân,Xã Nam Giang,TH,HTX,XNG
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Bái,TH,HTX,XXB
Thanh Hóa,Huyện Thọ Xuân,Thị trấn Lam Sơn,TH,HTX,TtLS
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Phú,TH,HTX,XXP
Thanh Hóa,Huyện Thọ Xuân,Xã Bắc Lương,TH,HTX,XBL
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Minh,TH,HTX,XXM
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Thiên,TH,HTX,XXT
Thanh Hóa,Huyện Thọ Xuân,Xã Tây Hồ,TH,HTX,XTH
Thanh Hóa,Huyện Thọ Xuân,Xã Thọ Hải,TH,HTX,XTH
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Lai,TH,HTX,XXL
Thanh Hóa,Huyện Thọ Xuân,Xã Thọ Xương,TH,HTX,XTX
Thanh Hóa,Huyện Thọ Xuân,Xã Quảng Phú,TH,HTX,XQP
Thanh Hóa,Huyện Thọ Xuân,Xã Thọ Lộc,TH,HTX,XTL
Thanh Hóa,Huyện Thọ Xuân,Thị trấn Thọ Xuân,TH,HTX,TtTX
Thanh Hóa,Huyện Thọ Xuân,Xã Thọ Lập,TH,HTX,XTL
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Tín,TH,HTX,XXT
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Hưng,TH,HTX,XXH
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Giang,TH,HTX,XXG
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Lập,TH,HTX,XXL
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Phong,TH,HTX,XXP
Thanh Hóa,Huyện Thọ Xuân,Thị trấn Sao Vàng,TH,HTX,TtSV
Thanh Hóa,Huyện Thọ Xuân,Xã Thọ Lâm,TH,HTX,XTL
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Trường,TH,HTX,XXT
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Hồng,TH,HTX,XXH
Thanh Hóa,Huyện Thọ Xuân,Xã Xuân Sinh,TH,HTX,XXS
Thanh Hóa,Huyện Thọ Xuân,Xã Thuận Minh,TH,HTX,XTM
Thanh Hóa,Huyện Thọ Xuân,Xã Phú Xuân,TH,HTX,XPX
Thanh Hóa,Huyện Thọ Xuân,Xã Trường Xuân,TH,HTX,XTX
Thanh Hóa,Huyện Yên Định,Thị trấn Yên Lâm,TH,HYD,TtYL
Thanh Hóa,Huyện Yên Định,Xã Định Liên,TH,HYD,XDL
Thanh Hóa,Huyện Yên Định,Xã Yên Trung,TH,HYD,XYT
Thanh Hóa,Huyện Yên Định,Xã Định Long,TH,HYD,XDL
Thanh Hóa,Huyện Yên Định,Thị trấn Quán Lào,TH,HYD,TtQL
Thanh Hóa,Huyện Yên Định,Xã Yên Trường,TH,HYD,XYT
Thanh Hóa,Huyện Yên Định,Xã Yên Hùng,TH,HYD,XYH
Thanh Hóa,Huyện Yên Định,Xã Yên Thịnh,TH,HYD,XYT
Thanh Hóa,Huyện Yên Định,Xã Định Công,TH,HYD,XDC
Thanh Hóa,Huyện Yên Định,Xã Định Tiến,TH,HYD,XDT
Thanh Hóa,Huyện Yên Định,Xã Định Hải,TH,HYD,XDH
Thanh Hóa,Huyện Yên Định,Xã Định Hưng,TH,HYD,XDH
Thanh Hóa,Huyện Yên Định,Xã Định Tăng,TH,HYD,XDT
Thanh Hóa,Huyện Yên Định,Xã Yên Phú,TH,HYD,XYP
Thanh Hóa,Huyện Yên Định,Xã Yên Lạc,TH,HYD,XYL
Thanh Hóa,Huyện Yên Định,Xã Yên Phong,TH,HYD,XYP
Thanh Hóa,Huyện Yên Định,Xã Định Tân,TH,HYD,XDT
Thanh Hóa,Huyện Yên Định,Xã Định Bình,TH,HYD,XDB
Thanh Hóa,Huyện Yên Định,Xã Định Hòa,TH,HYD,XDH
Thanh Hóa,Huyện Yên Định,Xã Yên Thọ,TH,HYD,XYT
Thanh Hóa,Huyện Yên Định,Thị trấn Quý Lộc,TH,HYD,TtQL
Thanh Hóa,Huyện Yên Định,Xã Yên Tâm,TH,HYD,XYT
Thanh Hóa,Huyện Yên Định,Thị trấn Thống Nhất,TH,HYD,TtTN
Thanh Hóa,Huyện Yên Định,Xã Yên Ninh,TH,HYD,XYN
Thanh Hóa,Huyện Yên Định,Xã Yên Thái,TH,HYD,XYT
Thanh Hóa,Huyện Yên Định,Xã Định Thành,TH,HYD,XDT
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Hòa,TH,HQX,XQH
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Nham,TH,HQX,XQN
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Lưu,TH,HQX,XQL
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Ngọc,TH,HQX,XQN
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Phúc,TH,HQX,XQP
Thanh Hóa,Huyện Quảng Xương,Thị trấn Tân Phong,TH,HQX,TtTP
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Bình,TH,HQX,XQB
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Trung,TH,HQX,XQT
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Long,TH,HQX,XQL
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Văn,TH,HQX,XQV
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Hải,TH,HQX,XQH
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Ninh,TH,HQX,XQN
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Yên,TH,HQX,XQY
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Trường,TH,HQX,XQT
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Giao,TH,HQX,XQG
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Hợp,TH,HQX,XQH
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Trạch,TH,HQX,XQT
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Khê,TH,HQX,XQK
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Chính,TH,HQX,XQC
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Thạch,TH,HQX,XQT
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Định,TH,HQX,XQD
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Nhân,TH,HQX,XQN
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Thái,TH,HQX,XQT
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Đức,TH,HQX,XQD
Thanh Hóa,Huyện Quảng Xương,Xã Quảng Lộc,TH,HQX,XQL
Thanh Hóa,Huyện Quảng Xương,Xã Tiên Trang,TH,HQX,XTT
Thanh Hóa,Huyện Thường Xuân,Xã Xuân Chinh,TH,HTX,XXC
Thanh Hóa,Huyện Thường Xuân,Xã Bát Mọt,TH,HTX,XBM
Thanh Hóa,Huyện Thường Xuân,Xã Thọ Thanh,TH,HTX,XTT
Thanh Hóa,Huyện Thường Xuân,Xã Luận Thành,TH,HTX,XLT
Thanh Hóa,Huyện Thường Xuân,Xã Xuân Cao,TH,HTX,XXC
Thanh Hóa,Huyện Thường Xuân,Xã Yên Nhân,TH,HTX,XYN
Thanh Hóa,Huyện Thường Xuân,Xã Lương Sơn,TH,HTX,XLS
Thanh Hóa,Huyện Thường Xuân,Xã Vạn Xuân,TH,HTX,XVX
Thanh Hóa,Huyện Thường Xuân,Xã Xuân Lẹ,TH,HTX,XXL
Thanh Hóa,Huyện Thường Xuân,Xã Xuân Dương,TH,HTX,XXD
Thanh Hóa,Huyện Thường Xuân,Xã Luận Khê,TH,HTX,XLK
Thanh Hóa,Huyện Thường Xuân,Thị trấn Thường Xuân,TH,HTX,TtTX
Thanh Hóa,Huyện Thường Xuân,Xã Tân Thành,TH,HTX,XTT
Thanh Hóa,Huyện Thường Xuân,Xã Xuân Thắng,TH,HTX,XXT
Thanh Hóa,Huyện Thường Xuân,Xã Ngọc Phụng,TH,HTX,XNP
Thanh Hóa,Huyện Thường Xuân,Xã Xuân Lộc,TH,HTX,XXL
Thanh Hóa,Huyện Đông Sơn,Xã Đông Tiến,TH,HDS,XDT
Thanh Hóa,Huyện Đông Sơn,Xã Đông Thanh,TH,HDS,XDT
Thanh Hóa,Huyện Đông Sơn,Xã Đông Phú,TH,HDS,XDP
Thanh Hóa,Huyện Đông Sơn,Xã Đông Nam,TH,HDS,XDN
Thanh Hóa,Huyện Đông Sơn,Xã Đông Quang,TH,HDS,XDQ
Thanh Hóa,Huyện Đông Sơn,Xã Đông Hoàng,TH,HDS,XDH
Thanh Hóa,Huyện Đông Sơn,Xã Đông Hòa,TH,HDS,XDH
Thanh Hóa,Huyện Đông Sơn,Xã Đông Yên,TH,HDS,XDY
Thanh Hóa,Huyện Đông Sơn,Xã Đông Minh,TH,HDS,XDM
Thanh Hóa,Huyện Đông Sơn,Xã Đông Văn,TH,HDS,XDV
Thanh Hóa,Huyện Đông Sơn,Xã Đông Khê,TH,HDS,XDK
Thanh Hóa,Huyện Đông Sơn,Xã Đông Ninh,TH,HDS,XDN
